date,value
1963-11-01,-0.3034859924079575
1963-12-01,-0.30384609143004365
1964-01-01,-0.05421608483957735
1964-02-01,-0.10002893033667326
1964-03-01,-0.16856814907127368
1964-04-01,-0.30528648751838855
1964-05-01,-0.4192784527279985
1964-06-01,-0.16964844613753238
1964-07-01,-0.39727227753466615
1964-08-01,-0.42035874979425725
1964-09-01,-0.4888979685288578
1964-10-01,-0.5119844407884486
1964-11-01,-0.48961816657303014
1964-12-01,-0.44452551912010696
1965-01-01,-0.2630746322421551
1965-02-01,-0.2179819847892317
1965-03-01,-0.3547003232363466
1965-04-01,-0.44596591520845186
1965-05-01,-0.5372315071805571
1965-06-01,-0.31032787382759575
1965-07-01,-0.49249895874972016
1965-08-01,-0.5610381774843205
1965-09-01,-0.6523037694564258
1965-10-01,-0.6981166149535216
1965-11-01,-0.6302975942630936
1965-12-01,-0.6761104397601891
1966-01-01,-0.5173859261197422
1966-02-01,-0.563198771616838
1966-03-01,-0.6090116171139337
1966-04-01,-0.700277209086039
1966-05-01,-0.6779109348706205
1966-06-01,-0.4737336747551639
1966-07-01,-0.6331783864397833
1966-08-01,-0.701717605174384
1966-09-01,-0.7702568239089844
1966-10-01,-0.7933432961685754
1966-11-01,-0.7482506487156521
1966-12-01,-0.7258843745002337
1967-01-01,-0.5671598608597864
1967-02-01,-0.5675199598818725
1967-03-01,-0.6360591786164733
1967-04-01,-0.7273247705885786
1967-05-01,-0.7958639893231789
1967-06-01,-0.4780548630201988
1967-07-01,-0.5920468282298088
1967-08-01,-0.6833124202019139
1967-09-01,-0.6836725192240002
1967-10-01,-0.6613062450085817
1967-11-01,-0.6843927172681725
1967-12-01,-0.7302055627652685
1968-01-01,-0.6169337955998309
1968-02-01,-0.5718411481469075
1968-03-01,-0.6631067401190127
1968-04-01,-0.7998250785661276
1968-05-01,-0.8683642973007281
1968-06-01,-0.5051024245227381
1968-07-01,-0.6190943897323482
1968-08-01,-0.7330863549419582
1968-09-01,-0.778899200439054
1968-10-01,-0.8019856726986448
1968-11-01,-0.7796193984832265
1968-12-01,-0.8254322439803221
1969-01-01,-0.6894341035773797
1969-02-01,-0.6897942025994661
1969-03-01,-0.7356070480965619
1969-04-01,-0.8041462668311622
1969-05-01,-0.872685485565763
1969-06-01,-0.6003291057377921
1969-07-01,-0.6688683244723925
1969-08-01,-0.7374075432069931
1969-09-01,-0.6923148957540697
1969-10-01,-0.7381277412511654
1969-11-01,-0.7839405867482612
1969-12-01,-0.8070270590078522
1970-01-01,-0.5801234256548908
1970-02-01,-0.46685165848945315
1970-03-01,-0.4899381307490444
1970-04-01,-0.5584773494836448
1970-05-01,-0.6042901949807405
1970-06-01,-0.2637546954402555
1970-07-01,-0.33229391417485593
1970-08-01,-0.4008331329094563
1970-09-01,-0.3557404854565329
1970-10-01,-0.3788269577161242
1970-11-01,-0.28828156378819125
1970-12-01,-0.2659152895727727
1971-01-01,-0.03901165621981151
1971-02-01,-0.03937175524189768
1971-03-01,-0.10791097397649807
1971-04-01,-0.24462931242361294
1971-05-01,-0.33589490439571823
1971-06-01,-0.06353852456774722
1971-07-01,-0.13207774330234784
1971-08-01,-0.20061696203694823
1971-09-01,-0.2237034342965393
1971-10-01,-0.31496902626864437
1971-11-01,-0.24715000557821654
1971-12-01,-0.2929628510753123
1972-01-01,-0.06605921772235082
1972-02-01,-0.08914568998194186
1972-03-01,-0.15768490871654248
1972-04-01,-0.2944032471636571
1972-05-01,-0.3856688391357626
1972-06-01,-0.1360388325452963
1972-07-01,-0.20457805127989673
1972-08-01,-0.295843643252002
1972-09-01,-0.31893011551159306
1972-10-01,-0.3874693342461937
1972-11-01,-0.4332821797432892
1972-12-01,-0.45636865200288046
1973-01-01,-0.29764413836243325
1973-02-01,-0.2752778641470148
1973-03-01,-0.36654345611912004
1973-04-01,-0.45780904809122536
1973-05-01,-0.5490746400633304
1973-06-01,-0.3221710067103692
1973-07-01,-0.4134365986824745
1973-08-01,-0.4819758174170749
1973-09-01,-0.48233591643916107
1973-10-01,-0.5963278816487713
1973-11-01,-0.5057824877208386
1973-12-01,-0.5061425867429247
1974-01-01,-0.25651258015245854
1974-02-01,-0.23414630593704006
1974-03-01,-0.34813827114665
1974-04-01,-0.46213023635626
1974-05-01,-0.5079430818533559
1974-06-01,-0.23558670202538493
1974-07-01,-0.25867317428497577
1974-08-01,-0.34993876625708126
1974-09-01,-0.25939337232914833
1974-10-01,-0.305206217826244
1974-11-01,-0.14648170418579706
1974-12-01,-0.033209937020359404
1975-01-01,0.48913654842016385
1975-02-01,0.5115028226355821
1975-03-01,0.511142723613496
1975-04-01,0.39715075840388603
1975-05-01,0.3286115396692856
1975-06-01,0.5100624265472372
1975-07-01,0.41879683457513195
1975-08-01,0.304804869365522
1975-09-01,0.28171839710593094
1975-10-01,0.2131791783713306
1975-11-01,0.21281907934924438
1975-12-01,0.21245898032715804
1976-01-01,0.43936261368011964
1976-02-01,0.4162761414205284
1976-03-01,0.2795578029734137
1976-04-01,0.12011309128879422
1976-05-01,-0.016605247158320624
1976-06-01,0.2557511326696503
1976-07-01,0.20993828717255436
1976-08-01,0.16412544167545867
1976-09-01,0.11831259617836315
1976-10-01,0.07249975068126724
1976-11-01,0.11759239813419059
1976-12-01,0.11723229911210442
1977-01-01,0.321409559227561
1977-02-01,0.36650220668048417
1977-03-01,0.2297838682333695
1977-04-01,0.002160036836235779
1977-05-01,-0.11183192837337441
1977-06-01,0.13779807821709172
1977-07-01,0.023806113007481755
1977-08-01,-0.02200673248961421
1977-09-01,-0.06781957798670993
1977-10-01,-0.11363242348380545
1977-11-01,-0.09126614926838694
1977-12-01,-0.20525811447799713
1978-01-01,0.044371892112469
1978-02-01,-0.00144095338462652
1978-03-01,-0.06998017211922736
1978-04-01,-0.25215125704135155
1978-05-01,-0.320690475775952
1978-06-01,-0.161965962135505
1978-07-01,-0.13959968792008648
1978-08-01,-0.23086527989219158
1978-09-01,-0.25395175215178284
1978-10-01,-0.34521734412388794
1978-11-01,-0.3001246966709647
1978-12-01,-0.2777584224555462
1979-01-01,-0.11903390881509901
1979-02-01,-0.11939400783718518
1979-03-01,-0.1879332265717858
1979-04-01,-0.32465156501890063
1979-05-01,-0.393190783753501
1979-06-01,-0.21173989687554917
1979-07-01,-0.23482636913514024
1979-08-01,-0.2351864681572264
1979-09-01,-0.2809993136543221
1979-10-01,-0.3040857859139132
1979-11-01,-0.30444588493599956
1979-12-01,-0.28207961072058085
1980-01-01,-0.009723230892609847
1980-02-01,-0.03280970315220111
1980-03-01,-0.07862254864929685
1980-04-01,-0.05625627443387812
1980-05-01,0.03428911949405439
1980-06-01,0.1930136331345016
1980-07-01,0.2153799073499203
1980-08-01,0.14684068861531951
1980-09-01,0.05557509664321442
1980-10-01,0.03248862438362338
1980-11-01,0.032128525361536986
1980-12-01,-0.013684320135558536
1981-01-01,0.28139843292991695
1981-02-01,0.23558558743282143
1981-03-01,0.16704636869822082
1981-04-01,0.007601657013601271
1981-05-01,0.02996793122901975
1981-06-01,0.1659660716319621
1981-07-01,0.07470047965985677
1981-08-01,0.05161400740026595
1981-09-01,0.07398028161568443
1981-10-01,0.11907292906860761
1981-11-01,0.2096183229965406
1981-12-01,0.3001637169244735
1982-01-01,0.5497937235149395
1982-02-01,0.5948863709678627
1982-03-01,0.5717998987082717
1982-04-01,0.503260679973671
1982-05-01,0.48017420771408015
1982-06-01,0.6388987213545275
1982-07-01,0.6385386223324412
1982-08-01,0.5927257768353452
1982-09-01,0.6150920510507637
1982-10-01,0.6601846985036871
1982-11-01,0.7734564656691248
1982-12-01,0.7958227398845433
1983-01-01,1.0
1983-02-01,0.976913527740409
1983-03-01,0.862921562530799
1983-04-01,0.6807504776086746
1983-05-01,0.6349376321115788
1983-06-01,0.7254830260395114
1983-07-01,0.5433119411173873
1983-08-01,0.4974990956202915
1983-09-01,0.40623350364818633
1983-10-01,0.31496791167608107
1983-11-01,0.2464286929414805
1983-12-01,0.22334222068188936
1984-01-01,0.40479310755984144
1984-02-01,0.31352751558773617
1984-03-01,0.2449882968531354
1984-04-01,0.13099633164352542
1984-05-01,0.03973073967142032
1984-06-01,0.08482338712434351
1984-07-01,0.10718966133976199
1984-08-01,0.0613768158426663
1984-09-01,0.015563970345570555
1984-10-01,-0.007522501914020485
1984-11-01,-0.03060897417361136
1984-12-01,-0.008242699958192823
1985-01-01,0.21866093339476844
1985-02-01,0.17284808789767264
1985-03-01,0.10430886916307225
1985-04-01,0.013043277190966984
1985-05-01,-0.010043195068624111
1985-06-01,0.10322857209681352
1985-07-01,0.0801420998372227
1985-08-01,-0.03384986537238749
1985-09-01,-0.03420996439447366
1985-10-01,-0.0572964366540647
1985-11-01,-0.08038290891365577
1985-12-01,-0.08074300793574193
1986-01-01,0.055255132467200374
1986-02-01,0.16852689963263784
1986-03-01,0.09998768089803739
1986-04-01,-0.014004284311572579
1986-05-01,-0.014364383333658914
1986-06-01,0.05345463735676914
1986-07-01,-0.015084581377831252
1986-08-01,-0.08362380011243167
1986-09-01,-0.06125752589701339
1986-10-01,-0.1070703713941091
1986-11-01,-0.10743047041619527
1986-12-01,-0.1759696891507959
1987-01-01,0.050933944202165515
1987-02-01,0.027847471942574697
1987-03-01,-0.040691746792025696
1987-04-01,-0.20013645847664546
1987-05-01,-0.2232229307362365
1987-06-01,-0.1781302832833131
1987-07-01,-0.22394312878040906
1987-08-01,-0.29248234751500946
1987-09-01,-0.3155688197746003
1987-10-01,-0.31592891879668666
1987-11-01,-0.3390153910562777
1987-12-01,-0.3848282365533733
1988-01-01,-0.1806509764379169
1988-02-01,-0.20373744869750776
1988-03-01,-0.27227666743210815
1988-04-01,-0.4089950058792232
1988-05-01,-0.3866287316638045
1988-06-01,-0.364262457448386
1988-07-01,-0.36462255647047215
1988-08-01,-0.3877090287300632
1988-09-01,-0.43352187422715893
1988-10-01,-0.4793347197242547
1988-11-01,-0.4342420722713315
1988-12-01,-0.48005491776842724
1989-01-01,-0.2531512844154658
1989-02-01,-0.34441687638757107
1989-03-01,-0.4356824683596764
1989-04-01,-0.45876894061926743
1989-05-01,-0.48185541287885825
1989-06-01,-0.36858364571342084
1989-07-01,-0.4143964912105166
1989-08-01,-0.4602093367076123
1989-09-01,-0.46056943572969866
1989-10-01,-0.48365590798928954
1989-11-01,-0.43856326053636613
1989-12-01,-0.4616497327959574
1990-01-01,-0.25747247268050066
1990-02-01,-0.2805589449400915
1990-03-01,-0.37182453691219675
1990-04-01,-0.4176373824092927
1990-05-01,-0.44072385466888353
1990-06-01,-0.3956312072159602
1990-07-01,-0.35053855976303716
1990-08-01,-0.37362503202262803
1990-09-01,-0.3512587578072095
1990-10-01,-0.37434523006680037
1990-11-01,-0.2837998361388676
1990-12-01,-0.26143356192344913
1991-01-01,-0.011803555332982996
1991-02-01,0.03328909211994019
1991-03-01,0.010202619860349316
1991-04-01,-0.1492420918242702
1991-05-01,-0.10414944437134699
1991-06-01,-0.03633042368091893
1991-07-01,-0.08214326917801465
1991-08-01,-0.1279561146751106
1991-09-01,-0.15104258693470143
1991-10-01,-0.1514026859567876
1991-11-01,-0.10631003850386442
1991-12-01,-0.06121739105094104
1992-01-01,0.21113898877702975
1992-02-01,0.23350526299244823
1992-03-01,0.14223967102034296
1992-04-01,0.005521332573228344
1992-05-01,0.027887606788646824
1992-06-01,0.1866121204290938
1992-07-01,0.11807290169449342
1992-08-01,0.04953368295989302
1992-09-01,0.026447210700301926
1992-10-01,-0.06481838127180334
1992-11-01,-0.019725733818880153
1992-12-01,-0.020085832840966322
1993-01-01,0.18409142727449024
1993-02-01,0.1382785817773945
1993-03-01,0.047012989805289396
1993-04-01,-0.06697897540432077
1993-05-01,-0.09006544766391181
1993-06-01,0.00047994626402114715
1993-07-01,-0.04533289923307479
1993-08-01,-0.13659849120518008
1993-09-01,-0.1824113367022756
1993-10-01,-0.182771435724362
1993-11-01,-0.2285842812214577
1993-12-01,-0.2516707534810488
1994-01-01,0.020685626346922226
1994-02-01,-0.025127219150173685
1994-03-01,-0.0936664378847741
1994-04-01,-0.23038477633188875
1994-05-01,-0.29892399506648937
1994-06-01,-0.2311049743760613
1994-07-01,-0.23146507339814748
1994-08-01,-0.3000042921327479
1994-09-01,-0.3685435108673487
1994-10-01,-0.41435635636444423
1994-11-01,-0.4374428286240353
1994-12-01,-0.48325567412113124
1995-01-01,-0.2336256675306649
1995-02-01,-0.30216488626526533
1995-03-01,-0.34797773176236124
1995-04-01,-0.3710642040219523
1995-05-01,-0.39415067628154316
1995-06-01,-0.32633165559111527
1995-07-01,-0.30396538137569656
1995-08-01,-0.3725046001102972
1995-09-01,-0.4183174456073929
1995-10-01,-0.46413029110448867
1995-11-01,-0.44176401688907013
1995-12-01,-0.464850489148661
1996-01-01,-0.21522048255819506
1996-02-01,-0.2837597012927955
1996-03-01,-0.32957254678989123
1996-04-01,-0.4208381387619965
1996-05-01,-0.42119823778408266
1996-06-01,-0.3988319635686641
1996-07-01,-0.37646568935324565
1996-08-01,-0.49045765456285584
1996-09-01,-0.5135441268224467
1996-10-01,-0.5366305990820375
1996-11-01,-0.5142643248666192
1996-12-01,-0.5146244238887054
1997-01-01,-0.31044716377324866
1997-02-01,-0.35626000927034457
1997-03-01,-0.40207285476744026
1997-04-01,-0.5615175664520597
1997-05-01,-0.5846040387116509
1997-06-01,-0.47133227154621327
1997-07-01,-0.517145117043309
1997-08-01,-0.5629579625404046
1997-09-01,-0.5860444347999958
1997-10-01,-0.6545836535345961
1997-11-01,-0.6776701257941873
1997-12-01,-0.6553038515787687
1998-01-01,-0.47385296470081684
1998-02-01,-0.5196658101979126
1998-03-01,-0.5200259092199987
1998-04-01,-0.724923367379628
1998-05-01,-0.7025570931642093
1998-06-01,-0.5892853259987717
1998-07-01,-0.589645425020858
1998-08-01,-0.6354582705179538
1998-09-01,-0.6585447427775446
1998-10-01,-0.7043575882746406
1998-11-01,-0.7274440605342316
1998-12-01,-0.7505305327938225
1999-01-01,-0.5690796459158708
1999-02-01,-0.5921661181754616
1999-03-01,-0.6607053369100621
1999-04-01,-0.729244555644663
1999-05-01,-0.7523310279042537
1999-06-01,-0.6390592607388161
1999-07-01,-0.6394193597609023
1999-08-01,-0.7079585784955029
1999-09-01,-0.7310450507550939
1999-10-01,-0.7995842694896943
1999-11-01,-0.7999443685117807
1999-12-01,-0.8230308407713716
2000-01-01,-0.6415799538934197
2000-02-01,-0.6646664261530105
2000-03-01,-0.6877528984126018
2000-04-01,-0.8244712368597165
2000-05-01,-0.802104962644298
2000-06-01,-0.7342859419538701
2000-07-01,-0.7119196677384514
2000-08-01,-0.7350061399980423
2000-09-01,-0.803545358732643
2000-10-01,-0.8493582042297386
2000-11-01,-0.82699193001432
2000-12-01,-0.8273520290364064
2001-01-01,-0.600448395683445
2001-02-01,-0.623534867943036
2001-03-01,-0.6466213402026271
2001-04-01,-0.7151605589372274
2001-05-01,-0.7382470311968186
2001-06-01,-0.602248890793876
2001-07-01,-0.6026089898159623
2001-08-01,-0.5575163423630389
2001-09-01,-0.6033291878601348
2001-10-01,-0.5355101671697067
2001-11-01,-0.4676911464792788
2001-12-01,-0.4453248722638601
2002-01-01,-0.24114761214840352
2002-02-01,-0.2869604576454995
2002-03-01,-0.28732055666758566
2002-04-01,-0.37858614863969076
2002-05-01,-0.42439899413678667
2002-06-01,-0.31112722697134904
2002-07-01,-0.33421369923093985
2002-08-01,-0.3800265447280358
2002-09-01,-0.4485657634626362
2002-10-01,-0.47165223572222725
2002-11-01,-0.4038332150317994
2002-12-01,-0.38146694081638066
2003-01-01,-0.2000160539384288
2003-02-01,-0.22310252619801987
2003-03-01,-0.2689153716951156
2003-04-01,-0.3601809636672209
2003-05-01,-0.3605410626893071
2003-06-01,-0.20181654904886007
2003-07-01,-0.2476293945459558
2003-08-01,-0.31616861328055623
2003-09-01,-0.361981458777652
2003-10-01,-0.4077943042747479
2003-11-01,-0.40815440329683406
2003-12-01,-0.4539672487939296
2004-01-01,-0.24978998867847324
2004-02-01,-0.31832920741307363
2004-03-01,-0.3186893064351598
2004-04-01,-0.4554076448822747
2004-05-01,-0.47849411714186574
2004-06-01,-0.3652223499764281
2004-07-01,-0.38830882223601915
2004-08-01,-0.45684804097061954
2004-09-01,-0.5253872597052202
2004-10-01,-0.5257473587273065
2004-11-01,-0.5033810845118878
2004-12-01,-0.5264675567714788
2005-01-01,-0.39046941636853655
2005-02-01,-0.368103142153118
2005-03-01,-0.45936873412522317
2005-04-01,-0.573360699334833
2005-05-01,-0.5737207983569192
2005-06-01,-0.5059017776664914
2005-07-01,-0.5062618766885776
2005-08-01,-0.5748010954231779
2005-09-01,-0.5978875676827693
2005-10-01,-0.6437004131798649
2005-11-01,-0.5986077657269415
2005-12-01,-0.6444206112240375
2006-01-01,-0.5311488440585999
2006-02-01,-0.5315089430806861
2006-03-01,-0.6000481618152866
2006-04-01,-0.6685873805498871
2006-05-01,-0.6916738528094779
2006-06-01,-0.6011284588815453
2006-07-01,-0.5560358114286219
2006-08-01,-0.6473014034007273
2006-09-01,-0.693114248897823
2006-10-01,-0.7616534676324236
2006-11-01,-0.7165608201795002
2006-12-01,-0.7169209192015866
2007-01-01,-0.5581964055611395
2007-02-01,-0.5812828778207302
2007-03-01,-0.6725484697928356
2007-04-01,-0.7183613152899313
2007-05-01,-0.7187214143120176
2007-06-01,-0.6281760203840847
2007-07-01,-0.5830833729311613
2007-08-01,-0.6516225916657621
2007-09-01,-0.674709063925353
2007-10-01,-0.6977955361849438
2007-11-01,-0.6754292619695255
2007-12-01,-0.6076102412790975
2008-01-01,-0.4716121008761549
2008-02-01,-0.5174249463732509
2008-03-01,-0.517785045395337
2008-04-01,-0.6090506373674422
2008-05-01,-0.5185052434395095
2008-06-01,-0.4052334762740719
2008-07-01,-0.33741445558364386
2008-08-01,-0.31504818136822554
2008-09-01,-0.3381346536278164
2008-10-01,-0.3157683794123979
2008-11-01,-0.22522298548446495
2008-12-01,-0.08922484508152284
2009-01-01,0.22858428122145769
2009-02-01,0.3191296751493906
2009-03-01,0.3414959493648092
2009-04-01,0.2502303573927037
2009-05-01,0.36350212455814135
2009-06-01,0.4995002649610836
2009-07-01,0.49914016593899724
2009-08-01,0.4760536936794064
2009-09-01,0.4529672214198156
2009-10-01,0.45260712239772916
2009-11-01,0.42952065013813834
2009-12-01,0.4973396708285662
2010-01-01,0.7015169309440228
2010-02-01,0.6557040854469273
2010-03-01,0.6098912399498313
2010-04-01,0.4504465282652117
2010-05-01,0.4046336827681162
2010-06-01,0.47245270345854407
2010-07-01,0.49481897767396243
2010-08-01,0.4490061321768669
2010-09-01,0.38046691344226624
2010-10-01,0.3346540679451707
2010-11-01,0.40247308863559883
2010-12-01,0.35666024313850286
2011-01-01,0.5153847567789502
2011-02-01,0.4468455380443497
2011-03-01,0.3783063193097488
2011-04-01,0.2643143541001388
2011-05-01,0.2639542550780527
2011-06-01,0.39995239548099526
2011-07-01,0.39959229645890904
2011-08-01,0.35377945096181307
2011-09-01,0.28524023222721273
2011-10-01,0.21670101349261206
2011-11-01,0.1481617947580115
2011-12-01,0.1705280689734302
2012-01-01,0.28379983613886783
2012-02-01,0.26071336387927657
2012-03-01,0.19217414514467618
2012-04-01,0.032729433460056634
2012-05-01,0.07782208091298004
2012-06-01,0.19109384807841745
2012-07-01,0.23618649553134063
2012-08-01,0.14492090355923531
2012-09-01,0.008202565112120697
2012-10-01,-0.014883907147470177
2012-11-01,-0.03797037940706122
2012-12-01,0.007122268045861968
2013-01-01,0.2112995281613187
2013-02-01,0.12003393618921326
2013-03-01,0.006041970979603295
2013-04-01,-0.1079499942300067
2013-05-01,-0.06285734677708352
2013-06-01,0.05041442038835414
2013-07-01,0.02732794812876327
2013-08-01,-0.06393764384334222
2013-09-01,-0.13247686257794264
2013-10-01,-0.1328369616000288
2013-11-01,-0.2241025535721343
2013-12-01,-0.24718902583172514
2014-01-01,-0.1339172586662875
2014-02-01,-0.1342773576883739
2014-03-01,-0.18009020318546962
2014-04-01,-0.3849876613450985
2014-05-01,-0.3398950138921753
2014-06-01,-0.2948023664392521
2014-07-01,-0.24970971898632874
2014-08-01,-0.29552256448342445
2014-09-01,-0.43224090293053913
2014-10-01,-0.47805374842763504
2014-11-01,-0.4784138474497212
2014-12-01,-0.5015003197093121
2015-01-01,-0.34277580606886526
2015-02-01,-0.4113150248034657
2015-03-01,-0.45712787030056146
2015-04-01,-0.5711198355101716
2015-05-01,-0.5260271880572482
2015-06-01,-0.48093454060432483
2015-07-01,-0.45856826638890646
2015-08-01,-0.5498338583610116
2015-09-01,-0.618373077095612
2015-10-01,-0.6414595493552033
2015-11-01,-0.6418196483772894
2015-12-01,-0.6421797473993756
2016-01-01,-0.5289079802339381
2016-02-01,-0.551994452493529
2016-03-01,-0.5750809247531201
2016-04-01,-0.6663465167252252
2016-05-01,-0.712159362222321
2016-06-01,-0.5761612218193788
2016-07-01,-0.576521320841465
2016-08-01,-0.5996077931010557
2016-09-01,-0.6454206385981518
2016-10-01,-0.6685071108577425
2016-11-01,-0.7370463295923431
2016-12-01,-0.7146800553769247
2017-01-01,-0.5786819149739824
2017-02-01,-0.6244947604710779
2017-03-01,-0.6930339792056788
2017-04-01,-0.8070259444152886
2017-05-01,-0.8073860434373749
2017-06-01,-0.7168406495094422
2017-07-01,-0.6944743752940237
2017-08-01,-0.7175608475536144
2017-09-01,-0.80882643952572
