Date,Close
2021-07-18,2.2695999999999996
2021-07-25,2.2177
2021-08-01,2.3299
2021-08-08,2.3449
2021-08-15,2.4297
2021-08-22,2.3886000000000003
2021-08-29,2.3796
2021-09-05,2.397
2021-09-12,2.3727
2021-09-19,2.3878
2021-09-26,2.3698
2021-10-03,2.4526
2021-10-10,2.4854
2021-10-17,2.5219
2021-10-24,2.4612
2021-10-31,2.4585999999999997
2021-11-07,2.4898
2021-11-14,2.4767
2021-11-21,2.4611
2021-11-28,2.2752
2021-12-05,2.1442
2021-12-12,2.2285
2021-12-19,2.2158
2021-12-26,2.224
2022-01-02,2.2742500000000003
2022-01-09,2.4082999999999997
2022-01-16,2.5225999999999997
2022-01-23,2.558
2022-01-30,2.5459
2022-02-06,2.6763
2022-02-13,2.8223
2022-02-20,2.7745
2022-02-27,2.5688
2022-03-06,2.10724
2022-03-13,1.9231000000000003
2022-03-20,2.0608
2022-03-27,2.0557000000000003
2022-04-03,2.1056
2022-04-10,2.01056
2022-04-17,1.9593
2022-04-24,2.000325
2022-05-01,1.93364
2022-05-08,1.9224800000000002
2022-05-15,1.91324
2022-05-22,1.9811599999999998
2022-05-29,2.01718
2022-06-05,2.0126
2022-06-12,1.96368
2022-06-19,1.7954
2022-06-26,1.87228
2022-07-03,1.84312
2022-07-10,1.7165199999999998
2022-07-17,1.6758
2022-07-24,1.6960000000000002
2022-07-31,1.6912800000000001
2022-08-07,1.7734
2022-08-14,1.8319199999999998
2022-08-21,1.8209
2022-08-28,1.7309999999999999
2022-09-04,1.7171600000000002
2022-09-11,1.73488
2022-09-18,1.90248
2022-09-25,1.84344
2022-10-02,1.7104
2022-10-09,1.7362000000000002
2022-10-16,1.6994399999999998
2022-10-23,1.7988
2022-10-30,1.87944
2022-11-06,1.97072
2022-11-13,2.1536999999999997
2022-11-20,2.1923000000000004
2022-11-27,2.1529
2022-12-04,2.1107
2022-12-11,2.0662
2022-12-18,2.06188
2022-12-25,2.0774
2023-01-01,2.086875
2023-01-08,2.1945
2023-01-15,2.2619999999999996
2023-01-22,2.2399
2023-01-29,2.3027
2023-02-05,2.409
2023-02-12,2.4731
2023-02-19,2.5224
2023-02-26,2.5185
2023-03-05,2.5496
2023-03-12,2.5486999999999997
2023-03-19,2.2847
2023-03-26,2.311
2023-04-02,2.3251
2023-04-09,2.34
2023-04-16,2.40725
2023-04-23,2.4783999999999997
2023-04-30,2.4489
2023-05-07,2.36875
2023-05-14,2.4329
2023-05-21,2.4079
2023-05-28,2.2862
2023-06-04,2.1969999999999996
